OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU1328,Alveolata,Ciliophora,Oligohymenophorea,Hymenostomatida,NA,NA,NA
OTU133,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,NA,NA
OTU1330,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Tulasnellaceae,Tulasnella,NA
OTU1331,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,NA
OTU1332,Metazoa,Nematoda,Chromadorea,Rhabditida,NA,NA,NA
OTU1333,Metazoa,Nematoda,Chromadorea,Rhabditida,NA,NA,NA
OTU1334,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU1335,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,NA
OTU1336,Fungi,Ascomycota,Schizosaccharomycetes,NA,NA,NA,NA
OTU1338,Viridiplantae,Chlorophyta,Chlorophyceae,NA,NA,NA,NA
OTU1339,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,Ascobolus,NA
OTU134,Metazoa,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA
OTU1341,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU1342,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU1344,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU1345,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU1348,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU1349,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU1350,Stramenopila,Oomycota,Peronosporomycetes,Peronosporales,Pythiaceae,Pythium,NA
OTU1351,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1352,Fungi,Basidiobolomycota,Basidiobolomycetes,Basidiobolales,NA,NA,NA
OTU1353,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU1354,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU1356,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU1357,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU1359,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU136,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU1360,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1361,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1362,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU1363,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU1365,Fungi,Basidiobolomycota,Basidiobolomycetes,Basidiobolales,NA,NA,NA
OTU1366,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU1367,Rhizaria,Haplosporidia,NA,NA,NA,NA,NA
OTU1369,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU137,Rhodoplantae,NA,NA,NA,NA,NA,NA
OTU1370,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU1371,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU1372,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma,NA
OTU1373,Stramenopila,Chrysophyta,Chrysophyceae,NA,NA,NA,NA
OTU1374,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,NA,NA
OTU1375,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU1376,Stramenopila,Ochrophyta,Bacillariophyceae,NA,NA,NA,NA
OTU1377,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1378,Fungi,Aphelidiomycota,Aphelidiomycetes,NA,NA,NA,NA
OTU1379,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA
OTU138,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Geastrum,NA
OTU1380,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Thanatephorus,NA
OTU1381,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU1382,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1383,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1384,NA,NA,NA,NA,NA,NA,NA
OTU1386,Fungi,Ascomycota,Saccharomycetes,NA,NA,NA,NA
OTU1387,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU1388,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,NA
OTU1389,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU139,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Actinomucor,NA
OTU1390,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1391,Stramenopila,Hyphochytria,Hyphochytriomycetes,Hyphochytriales,NA,NA,NA
OTU1392,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU1393,Alveolata,Ciliophora,Litostomatea,NA,NA,NA,NA
OTU1394,Fungi,Ascomycota,Lecanoromycetes,Caliciales,Physciaceae,Physconia,NA
OTU1395,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,NA
OTU1396,Viridiplantae,Streptophyta,Klebsormidiophyceae,Klebsormidiales,Klebsormidiaceae,NA,NA
OTU1397,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU1398,Alveolata,Ciliophora,Prostomatea,Prorodontida,NA,NA,NA
OTU1399,Stramenopila,Oomycota,Peronosporomycetes,Peronosporales,Pythiaceae,Pythium,NA
OTU14,Fungi,Blastocladiomycota,Blastocladiomycetes,NA,NA,NA,NA
OTU140,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU1400,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1401,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Psilocybe,NA
OTU1403,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,NA,NA
OTU1404,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,NA
OTU1405,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU1406,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU1407,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU1408,Stramenopila,Oomycota,Peronosporomycetes,Peronosporales,Pythiaceae,Pythium,NA
OTU1409,Fungi,Chytridiomycota,Chytridiomycetes,NA,NA,NA,NA
OTU141,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU1410,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,NA
OTU1411,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU1412,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU1413,Alveolata,Ciliophora,Litostomatea,Haptorida,NA,NA,NA
OTU1414,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,NA,NA
OTU1415,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU1416,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU1417,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU1418,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1419,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU142,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,Flammispora,NA
OTU1420,Alveolata,NA,NA,NA,NA,NA,NA
OTU1421,Euglenozoa,NA,NA,NA,NA,NA,NA
OTU1422,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU1423,Viridiplantae,Chlorophyta,Chlorophyceae,Chaetophorales,Aphanochaetaceae,Aphanochaete,NA
OTU1424,Metazoa,Nematoda,Chromadorea,Araeolaimida,NA,NA,NA
OTU1425,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Trichocladium,NA
OTU1426,Rhizaria,Cercozoa,Sarcomonadea,Cercomonadida,Cercomonadidae,Cercomonas,NA
OTU1427,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU1428,Stramenopila,Oomycota,Peronosporomycetes,Peronosporales,Pythiaceae,Pythium,NA
OTU1429,Viridiplantae,Bryophyta,Bryopsida,NA,NA,NA,NA
OTU143,Fungi,Basidiomycota,Microbotryomycetes,Microbotryales,Leucosporidiaceae,Leucosporidium,NA
OTU1430,Amoebozoa,Lobosa,Tubulinea,Echinamoebida,Vermamoebidae,Vermamoeba,NA
OTU1431,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU1432,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU1433,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU1434,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU1435,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Psilocybe,NA
OTU1436,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1437,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU1438,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU1439,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU144,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,Ascobolus,NA
OTU1440,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU1441,Alveolata,Ciliophora,Colpodea,NA,NA,NA,NA
OTU1442,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU1443,Alveolata,Ciliophora,Oligohymenophorea,Philasterida,NA,NA,NA
OTU1444,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,NA
OTU1445,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,NA,NA
OTU1446,Alveolata,Ciliophora,Oligohymenophorea,Philasterida,NA,NA,NA
OTU1448,Viridiplantae,Chlorophyta,Incertae_sedis,Incertae_sedis,Incertae_sedis,Chlamydomonas,NA
OTU1449,Alveolata,Ciliophora,Nassophorea,Nassulida,NA,NA,NA
OTU145,Stramenopila,Ochrophyta,Synurophyceae,Ochromonadales,Ochromonadaceae,NA,NA
OTU1450,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU1451,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1452,Stramenopila,Chrysophyta,Chrysophyceae,Chromulinales,NA,NA,NA
OTU1453,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU1454,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU1455,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,NA,NA
OTU1456,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU1457,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU1458,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,NA,NA,NA
OTU1459,Viridiplantae,Chlorophyta,Chlorophyceae,Chaetophorales,Aphanochaetaceae,Aphanochaete,NA
OTU146,Stramenopila,Oomycota,Peronosporomycetes,Peronosporales,Peronosporaceae,Phytophthora,NA
OTU1460,Metazoa,Nematoda,Chromadorea,Strongylida,NA,NA,NA
OTU1461,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1462,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU1463,Amoebozoa,Conosa,Variosea,NA,NA,NA,NA
OTU1464,Alveolata,Ciliophora,Litostomatea,NA,NA,NA,NA
OTU1465,Euglenozoa,NA,NA,NA,NA,NA,NA
OTU1466,Stramenopila,Chrysophyta,Chrysophyceae,Chromulinales,NA,NA,NA
OTU1467,Rhizaria,Haplosporidia,NA,Plasmodiophorida,NA,NA,NA
OTU1468,Amoebozoa,Conosa,Variosea,NA,NA,Arboramoeba,NA
OTU1469,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,NA,NA,NA
OTU147,Rhodoplantae,NA,NA,NA,NA,NA,NA
OTU1470,Stramenopila,Hyphochytria,Hyphochytriomycetes,Hyphochytriales,NA,NA,NA
OTU1472,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU1473,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Iodophanus,NA
OTU1474,NA,NA,NA,NA,NA,NA,NA
OTU1475,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1476,Amoebozoa,Lobosa,Tubulinea,Echinamoebida,Vermamoebidae,Vermamoeba,NA
OTU1477,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU1478,Alveolata,Ciliophora,Oligohymenophorea,Philasterida,NA,NA,NA
OTU1479,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlorococcaceae,Chlorococcum,NA
OTU148,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Geastrum,NA
OTU1480,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU1481,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU1482,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU1483,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Tetracystaceae,Tetracystis,NA
OTU1484,Fungi,NA,NA,NA,NA,NA,NA
OTU1485,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU1487,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU1488,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU1489,Viridiplantae,Chlorophyta,Ulvophyceae,Chlorocystidales,Chlorocystidaceae,Desmochloris,NA
OTU149,Fungi,Basidiomycota,Microbotryomycetes,Microbotryales,Leucosporidiaceae,Leucosporidium,NA
OTU1490,Stramenopila,Oomycota,Peronosporomycetes,Peronosporales,NA,NA,NA
OTU1491,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1492,Alveolata,Ciliophora,Colpodea,NA,NA,NA,NA
OTU1493,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU1494,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU1495,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU1496,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU1497,Euglenozoa,NA,NA,NA,NA,NA,NA
OTU1498,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1499,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU15,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,NA
OTU150,Fungi,Basidiomycota,Ustilaginomycetes,NA,NA,NA,NA
OTU1501,Euglenozoa,NA,NA,NA,NA,NA,NA
OTU1502,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1503,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU1505,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Piskurozymaceae,Piskurozyma,NA
OTU1506,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,NA
OTU1507,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1508,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU1509,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,NA,NA,NA
OTU151,Metazoa,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA
OTU1510,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU1511,Fungi,Ascomycota,Dothideomycetes,Venturiales,Venturiaceae,Venturia,NA
OTU1512,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU1513,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU1514,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU1515,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1517,Fungi,Chytridiomycota,Cladochytriomycetes,NA,NA,NA,NA
OTU1518,Fungi,Ascomycota,Leotiomycetes,Thelebolales,NA,NA,NA
OTU1519,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Trechispora,NA
OTU152,Fungi,Ascomycota,Sordariomycetes,Togniniales,Togniniaceae,Phaeoacremonium,NA
OTU1520,Amoebozoa,Lobosa,NA,Longamoebia,NA,NA,NA
OTU1521,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1522,Fungi,Basidiobolomycota,Basidiobolomycetes,Basidiobolales,NA,NA,NA
OTU1523,Amoebozoa,NA,NA,NA,NA,NA,NA
OTU1524,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU1525,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,NA,NA,NA
OTU1526,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU1527,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU1528,Fungi,Basidiomycota,Ustilaginomycetes,NA,NA,NA,NA
OTU1529,Fungi,Aphelidiomycota,NA,NA,NA,NA,NA
OTU153,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1530,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Mariannaea,NA
OTU1532,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Capnobotryella,NA
OTU1533,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU1534,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1535,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU1536,Alveolata,Ciliophora,Oligohymenophorea,Philasterida,NA,NA,NA
OTU1537,Alveolata,Ciliophora,Colpodea,Bursariomorphida,NA,NA,NA
OTU1538,Stramenopila,Bacillariophyta,Bacillariophyceae,Bacillariales,NA,NA,NA
OTU154,NA,NA,NA,NA,NA,NA,NA
OTU1540,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Oliveoniaceae,Oliveonia,NA
OTU1541,Metazoa,Rotifera,Monogononta,Ploima,NA,NA,NA
OTU1542,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1545,Alveolata,Ciliophora,Colpodea,Bursariomorphida,NA,NA,NA
OTU1547,Fungi,Chytridiomycota,Lobulomycetes,NA,NA,NA,NA
OTU1548,Stramenopila,Ochrophyta,Synurophyceae,NA,NA,NA,NA
OTU155,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,NA,NA
OTU1550,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,NA,NA,NA
OTU1551,Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Chromulinaceae,Ochromonas,NA
OTU1552,Alveolata,Apicomplexa,NA,NA,NA,NA,NA
OTU1553,Viridiplantae,Streptophyta,Bryopsida,Bryales,Bryaceae,Bryum,NA
OTU1554,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Amauroascus,NA
OTU1555,Metazoa,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Acrobeloides,NA
OTU1556,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU1557,Amoebozoa,NA,NA,NA,NA,NA,NA
OTU1558,Fungi,Ascomycota,Lecanoromycetes,Caliciales,Physciaceae,Physconia,NA
OTU1559,Fungi,Blastocladiomycota,Blastocladiomycetes,Catenomycetales,NA,NA,NA
OTU156,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,NA
OTU1560,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Athelia,NA
OTU1561,Fungi,Ascomycota,Pezizomycetes,NA,NA,NA,NA
OTU1562,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Athelia,NA
OTU1563,Fungi,Ascomycota,Pezizomycetes,NA,NA,NA,NA
OTU1564,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Lecythophora,NA
OTU1565,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU1566,NA,NA,NA,NA,NA,NA,NA
OTU1567,NA,NA,NA,NA,NA,NA,NA
OTU1568,Metazoa,Nematoda,Chromadorea,Rhabditida,NA,NA,NA
OTU1569,NA,NA,NA,NA,NA,NA,NA
OTU157,Fungi,Ascomycota,Eurotiomycetes,NA,NA,NA,NA
OTU1570,Viridiplantae,Bryophyta,Bryopsida,NA,NA,NA,NA
OTU1571,Rhodoplantae,NA,NA,NA,NA,NA,NA
OTU1572,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU1573,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU1574,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Xepicula,NA
OTU1575,Fungi,Basidiomycota,Tremellomycetes,NA,NA,NA,NA
OTU1576,Alveolata,Ciliophora,Oligohymenophorea,Peniculida,NA,NA,NA
OTU1577,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,NA
OTU1578,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU1579,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Thanatephorus,NA
OTU158,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Hymenoscyphus,NA
OTU1580,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU1581,Fungi,Ascomycota,Sordariomycetes,Microascales,NA,NA,NA
OTU1582,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Tetracystaceae,Tetracystis,NA
OTU1583,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU1584,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,NA
OTU1585,Alveolata,NA,NA,NA,NA,NA,NA
OTU1586,Stramenopila,Bacillariophyta,Bacillariophyceae,Bacillariales,NA,NA,NA
OTU1587,Fungi,NA,NA,NA,NA,NA,NA
OTU1588,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1589,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Occultifur,NA
OTU159,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA
OTU1590,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,NA
OTU1591,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU1592,Metazoa,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA
OTU1593,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Xepicula,NA
OTU1594,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU1595,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU1597,Alveolata,Ciliophora,Colpodea,NA,NA,NA,NA
OTU1598,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU1599,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU16,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU160,Fungi,Glomeromycota,NA,NA,NA,NA,NA
OTU1600,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeriopsis,NA
OTU1601,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1602,Rhodoplantae,NA,NA,NA,NA,NA,NA
OTU1603,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1604,Rhizaria,Haplosporidia,NA,NA,NA,NA,NA
OTU1605,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaeta,NA
OTU1606,Alveolata,Ciliophora,Oligohymenophorea,Astomatida,NA,NA,NA
OTU1607,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Heterochlamydomonas,NA
OTU1609,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU161,Stramenopila,Hyphochytria,Hyphochytriomycetes,Hyphochytriales,Hyphochytriaceae,Hyphochytrium,NA
OTU1610,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,NA,NA
OTU1611,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU1612,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,NA,NA
OTU1613,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU1614,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU1615,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU1616,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU1617,Viridiplantae,Chlorophyta,Ulvophyceae,Ulotrichales,Helicodictyaceae,Rhexinema,NA
OTU1619,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,NA,NA
OTU162,Stramenopila,Hyphochytria,Hyphochytriomycetes,Hyphochytriales,NA,NA,NA
OTU1620,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,NA,NA,NA
OTU1621,Rhodoplantae,NA,NA,NA,NA,NA,NA
OTU1622,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA
OTU1623,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA
OTU1624,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,NA,NA
OTU1625,Fungi,Basidiomycota,Cystobasidiomycetes,NA,NA,NA,NA
OTU1627,Amoebozoa,Conosa,Variosea,NA,Phalansteriidae,Phalansterium,NA
OTU1629,Fungi,Basidiomycota,Cystobasidiomycetes,Sakaguchiales,Sakaguchiaceae,Sakaguchia,NA
OTU163,Amoebozoa,Conosa,Variosea,NA,NA,NA,NA
OTU1630,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,NA,NA
OTU1631,Rhizaria,Cercozoa,NA,Cercomonadida,Cercomonadidae,NA,NA
OTU1632,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU1633,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1634,Rhodoplantae,NA,NA,NA,NA,NA,NA
OTU1635,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA
OTU1636,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1637,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1638,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU1639,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,NA,NA,NA
OTU164,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
