OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU1334,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU1335,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Limnoperdaceae,NA,NA
OTU1336,NA,NA,NA,NA,NA,NA,NA
OTU1338,NA,NA,NA,NA,NA,NA,NA
OTU1339,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,Ascobolus,NA
OTU134,Metazoa,Arthropoda,Arachnida,Mesostigmata,Laelapidae,Coleolaelaps,NA
OTU1341,NA,NA,NA,NA,NA,NA,NA
OTU1342,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU1344,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU1345,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU1348,Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Vitreochlamys,NA
OTU1349,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU1350,Stramenopila,Oomycota,Oomycetes,Pythiales,Pythiaceae,NA,NA
OTU1351,NA,NA,NA,NA,NA,NA,NA
OTU1352,NA,NA,NA,NA,NA,NA,NA
OTU1353,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU1354,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU1356,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU1357,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Alphamycetaceae,Betamyces,NA
OTU1359,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU136,Alveolata,Ciliophora,Spirotrichea,Urostylida,NA,NA,NA
OTU1360,NA,NA,NA,NA,NA,NA,NA
OTU1361,NA,NA,NA,NA,NA,NA,NA
OTU1362,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1363,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Articulospora,NA
OTU1365,NA,NA,NA,NA,NA,NA,NA
OTU1366,Fungi,Ascomycota,Sordariomycetes,Sordariales,Neoschizotheciaceae,Neoschizothecium,Neoschizothecium_carpinicola
OTU1367,NA,NA,NA,NA,NA,NA,NA
OTU1369,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU137,NA,NA,NA,NA,NA,NA,NA
OTU1370,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU1371,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU1372,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraphaeosphaeria,Paraphaeosphaeria_parmeliae
OTU1373,Stramenopila,Ochrophyta,NA,NA,NA,NA,NA
OTU1374,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,NA,NA
OTU1375,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,NA
OTU1376,NA,NA,NA,NA,NA,NA,NA
OTU1377,Fungi,Basidiomycota,Agaricomycetes,NA,NA,Akenomyces,Akenomyces_costatus
OTU1378,Fungi,Aphelidiomycota,NA,NA,NA,NA,NA
OTU1379,Fungi,NA,NA,NA,NA,NA,NA
OTU138,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Geastrum,NA
OTU1380,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma_incarnatofuscescens
OTU1381,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,NA,NA
OTU1382,NA,NA,NA,NA,NA,NA,NA
OTU1383,NA,NA,NA,NA,NA,NA,NA
OTU1384,NA,NA,NA,NA,NA,NA,NA
OTU1386,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU1387,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU1388,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Panaeolus,Panaeolus_subbalteatus
OTU1389,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Borealophlyctidaceae,Borealophlyctis,Borealophlyctis_paxensis
OTU139,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Actinomucor,Actinomucor_elegans
OTU1390,NA,NA,NA,NA,NA,NA,NA
OTU1391,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1392,Fungi,Ascomycota,Sordariomycetes,Sordariales,Neoschizotheciaceae,Neoschizothecium,Neoschizothecium_carpinicola
OTU1393,NA,NA,NA,NA,NA,NA,NA
OTU1394,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Dactylella,NA
OTU1395,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,NA
OTU1396,Viridiplantae,Chlorophyta,NA,NA,NA,Klebsormidium,Klebsormidium_flaccidum
OTU1397,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU1398,NA,NA,NA,NA,NA,NA,NA
OTU1399,Stramenopila,Oomycota,Oomycetes,Pythiales,Pythiaceae,Pythium,NA
OTU14,NA,NA,NA,NA,NA,NA,NA
OTU140,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU1400,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1401,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,Coprinopsis_atramentaria
OTU1403,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascodesmidaceae,Cephaliophora,NA
OTU1404,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Microdochium,Microdochium_sorghi
OTU1405,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,NA
OTU1406,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Powellomycetaceae,Powellomyces,Powellomyces_hirtus
OTU1407,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Borealophlyctidaceae,Borealophlyctis,Borealophlyctis_paxensis
OTU1408,Stramenopila,Oomycota,Oomycetes,Pythiales,Pythiaceae,NA,NA
OTU1409,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU141,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU1410,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,NA
OTU1411,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Halteria,NA
OTU1412,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU1413,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1414,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,Slopeiomyces,Slopeiomyces_cylindrosporus
OTU1415,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU1416,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU1417,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU1418,NA,NA,NA,NA,NA,NA,NA
OTU1419,NA,NA,NA,NA,NA,NA,NA
OTU142,Fungi,Ascomycota,Sordariomycetes,Boliniales,NA,NA,NA
OTU1420,NA,NA,NA,NA,NA,NA,NA
OTU1421,NA,NA,NA,NA,NA,NA,NA
OTU1422,Alveolata,Ciliophora,Oligohymenophorea,Philasterida,Uronematidae,Homalogastra,NA
OTU1423,NA,NA,NA,NA,NA,NA,NA
OTU1424,NA,NA,NA,NA,NA,NA,NA
OTU1425,Fungi,Ascomycota,Sordariomycetes,Sordariales,Podosporaceae,Cladorrhinum,NA
OTU1426,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1427,NA,NA,NA,NA,NA,NA,NA
OTU1428,Stramenopila,Oomycota,Oomycetes,Pythiales,Pythiaceae,NA,NA
OTU1429,Viridiplantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Acaulon,NA
OTU143,Fungi,Basidiomycota,Microbotryomycetes,NA,Chrysozymaceae,Sampaiozyma,Sampaiozyma_ingeniosa
OTU1430,Heterolobosa,NA,Heterolobosea,Schizopyrenida,Vahlkampfiidae,Naegleria,NA
OTU1431,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1432,NA,NA,NA,NA,NA,NA,NA
OTU1433,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,NA
OTU1434,Fungi,NA,NA,NA,NA,NA,NA
OTU1435,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,NA
OTU1436,Alveolata,Ciliophora,Litostomatea,Haptorida,Spathidiidae,Bryophyllum,NA
OTU1437,NA,NA,NA,NA,NA,NA,NA
OTU1438,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,Histriculus,NA
OTU1439,Fungi,Chytridiomycota,Rhizophydiomycetes,NA,NA,NA,NA
OTU144,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,Ascobolus,NA
OTU1440,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU1441,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1442,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU1443,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1444,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA
OTU1445,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascodesmidaceae,Cephaliophora,NA
OTU1446,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1448,Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,NA
OTU1449,NA,NA,NA,NA,NA,NA,NA
OTU145,Stramenopila,Ochrophyta,Synurophyceae,NA,NA,NA,NA
OTU1450,Fungi,Rozellomycota,NA,GS05,NA,NA,NA
OTU1451,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1452,Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,NA
OTU1453,Alveolata,Ciliophora,Oligohymenophorea,Philasterida,Uronematidae,Homalogastra,NA
OTU1454,NA,NA,NA,NA,NA,NA,NA
OTU1455,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1456,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU1457,NA,NA,NA,NA,NA,NA,NA
OTU1458,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,NA,NA,NA
OTU1459,NA,NA,NA,NA,NA,NA,NA
OTU146,Stramenopila,Oomycota,Oomycetes,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora_aleatoria
OTU1460,Metazoa,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Acrobeloides,NA
OTU1461,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1462,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlorococcaceae,Tetracystis,NA
OTU1463,NA,NA,NA,NA,NA,NA,NA
OTU1464,NA,NA,NA,NA,NA,NA,NA
OTU1465,NA,NA,NA,NA,NA,NA,NA
OTU1466,Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,NA
OTU1467,NA,NA,NA,NA,NA,NA,NA
OTU1468,NA,NA,NA,NA,NA,NA,NA
OTU1469,NA,NA,NA,NA,NA,NA,NA
OTU147,NA,NA,NA,NA,NA,NA,NA
OTU1470,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1472,NA,NA,NA,NA,NA,NA,NA
OTU1473,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Iodophanus,NA
OTU1474,NA,NA,NA,NA,NA,NA,NA
OTU1475,NA,NA,NA,NA,NA,NA,NA
OTU1476,Heterolobosa,NA,Heterolobosea,Schizopyrenida,Vahlkampfiidae,Naegleria,NA
OTU1477,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Alphamycetaceae,Betamyces,NA
OTU1478,NA,NA,NA,NA,NA,NA,NA
OTU1479,Viridiplantae,Chlorophyta,Chlorophyceae,NA,NA,NA,NA
OTU148,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Geastrum,NA
OTU1480,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU1481,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU1482,NA,NA,NA,NA,NA,NA,NA
OTU1483,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlorococcaceae,Tetracystis,NA
OTU1484,NA,NA,NA,NA,NA,NA,NA
OTU1485,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascodesmidaceae,Cephaliophora,NA
OTU1487,Fungi,Chytridiomycota,Rhizophydiomycetes,NA,NA,NA,NA
OTU1488,NA,NA,NA,NA,NA,NA,NA
OTU1489,Viridiplantae,Chlorophyta,Ulvophyceae,NA,NA,Desmochloris,NA
OTU149,Fungi,Basidiomycota,Microbotryomycetes,Leucosporidiales,Leucosporidiaceae,Leucosporidium,Leucosporidium_escuderoi
OTU1490,Stramenopila,Oomycota,Oomycetes,Pythiales,Pythiaceae,Lagenidium,NA
OTU1491,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1492,NA,NA,NA,NA,NA,NA,NA
OTU1493,NA,NA,NA,NA,NA,NA,NA
OTU1494,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU1495,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1496,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU1497,NA,NA,NA,NA,NA,NA,NA
OTU1498,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1499,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU15,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_collinsii
OTU150,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Ustilago,Ustilago_nunavutica
OTU1501,NA,NA,NA,NA,NA,NA,NA
OTU1502,NA,NA,NA,NA,NA,NA,NA
OTU1503,Protista,NA,NA,NA,NA,NA,NA
OTU1505,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Naganishia,Naganishia_antarctica
OTU1506,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,NA
OTU1507,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1508,Viridiplantae,Chlorophyta,NA,NA,NA,NA,NA
OTU1509,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,NA,NA,NA
OTU151,Metazoa,Arthropoda,Arachnida,Mesostigmata,Laelapidae,Coleolaelaps,NA
OTU1510,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU1511,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Monacrosporium,Monacrosporium_drechsleri
OTU1512,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU1513,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU1514,NA,NA,NA,NA,NA,NA,NA
OTU1515,NA,NA,NA,NA,NA,NA,NA
OTU1517,NA,NA,NA,NA,NA,NA,NA
OTU1518,Fungi,Ascomycota,Leotiomycetes,Thelebolales,NA,NA,NA
OTU1519,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,NA,NA,NA
OTU152,Fungi,Ascomycota,Sordariomycetes,Xylariales,NA,Fusidium,NA
OTU1520,NA,NA,NA,NA,NA,NA,NA
OTU1521,NA,NA,NA,NA,NA,NA,NA
OTU1522,NA,NA,NA,NA,NA,NA,NA
OTU1523,Fungi,NA,NA,NA,NA,NA,NA
OTU1524,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU1525,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,NA,NA,NA
OTU1526,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Powellomycetaceae,NA,NA
OTU1527,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlorococcaceae,Spongiochloris,NA
OTU1528,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Ustilago,Ustilago_nunavutica
OTU1529,Fungi,Basidiobolomycota,NA,NA,NA,NA,NA
OTU153,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,NA
OTU1530,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Thelonectria,Thelonectria_rubi
OTU1532,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Devriesia,NA
OTU1533,Protista,NA,NA,NA,NA,NA,NA
OTU1534,Alveolata,Ciliophora,Colpodea,Colpodida,Colpodidae,Colpoda,NA
OTU1535,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Parasola,NA
OTU1536,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1537,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1538,Stramenopila,NA,NA,NA,NA,NA,NA
OTU154,NA,NA,NA,NA,NA,NA,NA
OTU1540,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,NA,Oliveonia,NA
OTU1541,Metazoa,NA,NA,NA,NA,NA,NA
OTU1542,NA,NA,NA,NA,NA,NA,NA
OTU1545,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1547,NA,NA,NA,NA,NA,NA,NA
OTU1548,Alveolata,Dinophyta,NA,NA,NA,NA,NA
OTU155,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1550,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,NA,NA,NA
OTU1551,Stramenopila,Ochrophyta,NA,NA,NA,NA,NA
OTU1552,NA,NA,NA,NA,NA,NA,NA
OTU1553,Viridiplantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Bryum,NA
OTU1554,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Arthrodermataceae,Ctenomyces,NA
OTU1555,Metazoa,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Eucephalobus,NA
OTU1556,NA,NA,NA,NA,NA,NA,NA
OTU1557,NA,NA,NA,NA,NA,NA,NA
OTU1558,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,NA,NA
OTU1559,NA,NA,NA,NA,NA,NA,NA
OTU156,NA,NA,NA,NA,NA,NA,NA
OTU1560,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Typhulaceae,Typhula,NA
OTU1561,Fungi,NA,NA,NA,NA,NA,NA
OTU1562,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Typhulaceae,Typhula,NA
OTU1563,Fungi,NA,NA,NA,NA,NA,NA
OTU1564,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU1565,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU1566,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Tulasnellaceae,NA,NA
OTU1567,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Tulasnellaceae,NA,NA
OTU1568,Metazoa,Nematoda,Chromadorea,Rhabditida,Anguinidae,Ditylenchus,NA
OTU1569,NA,NA,NA,NA,NA,NA,NA
OTU157,Fungi,Ascomycota,Dothideomycetes,Coniosporiales,Coniosporiaceae,Coniosporium,NA
OTU1570,Viridiplantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Hyophila,NA
OTU1571,NA,NA,NA,NA,NA,NA,NA
OTU1572,NA,NA,NA,NA,NA,NA,NA
OTU1573,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,NA,NA
OTU1574,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU1575,NA,NA,NA,NA,NA,NA,NA
OTU1576,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1577,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Panaeolus,Panaeolus_subbalteatus
OTU1578,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,NA
OTU1579,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Hohenbuehelia,Hohenbuehelia_leiospora
OTU158,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Hymenoscyphus,Hymenoscyphus_menthae
OTU1580,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,NA,NA
OTU1581,Fungi,Ascomycota,Sordariomycetes,Microascales,Halosphaeriaceae,Cirrenalia,NA
OTU1582,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlorococcaceae,Tetracystis,NA
OTU1583,Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,NA
OTU1584,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,NA,NA
OTU1585,NA,NA,NA,NA,NA,NA,NA
OTU1586,Stramenopila,NA,NA,NA,NA,NA,NA
OTU1587,Fungi,NA,NA,NA,NA,NA,NA
OTU1588,NA,NA,NA,NA,NA,NA,NA
OTU1589,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Occultifur,Occultifur_kilbournensis
OTU159,NA,NA,NA,NA,NA,NA,NA
OTU1590,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_sepultus
OTU1591,NA,NA,NA,NA,NA,NA,NA
OTU1592,NA,NA,NA,NA,NA,NA,NA
OTU1593,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU1594,NA,NA,NA,NA,NA,NA,NA
OTU1595,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU1597,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1598,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Halteria,NA
OTU1599,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Halteria,NA
OTU16,NA,NA,NA,NA,NA,NA,NA
OTU160,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Microdominikia,NA
OTU1600,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU1601,Fungi,Ascomycota,Laboulbeniomycetes,NA,NA,NA,NA
OTU1602,NA,NA,NA,NA,NA,NA,NA
OTU1603,NA,NA,NA,NA,NA,NA,NA
OTU1604,Rhizaria,Haplosporidia,NA,NA,NA,NA,NA
OTU1605,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lentitheciaceae,Poaceascoma,NA
OTU1606,NA,NA,NA,NA,NA,NA,NA
OTU1607,Viridiplantae,Chlorophyta,Chlorophyceae,NA,NA,NA,NA
OTU1609,Alveolata,Ciliophora,Spirotrichea,Urostylida,NA,NA,NA
OTU161,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1610,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1611,NA,NA,NA,NA,NA,NA,NA
OTU1612,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,NA,NA
OTU1613,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Caespitomonium,Caespitomonium_euphorbiae
OTU1614,NA,NA,NA,NA,NA,NA,NA
OTU1615,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Caespitomonium,Caespitomonium_euphorbiae
OTU1616,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU1617,Viridiplantae,Chlorophyta,Ulvophyceae,Ulotrichales,Ulotrichaceae,Gloeotilopsis,NA
OTU1619,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU162,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1620,NA,NA,NA,NA,NA,NA,NA
OTU1621,NA,NA,NA,NA,NA,NA,NA
OTU1622,Metazoa,Nematoda,Chromadorea,Rhabditida,Hoplolaimidae,Helicotylenchus,NA
OTU1623,Metazoa,Nematoda,Chromadorea,Rhabditida,Hoplolaimidae,Helicotylenchus,NA
OTU1624,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Cephalotrichum,Cephalotrichum_stemonitis
OTU1625,Fungi,Basidiomycota,Microbotryomycetes,NA,NA,NA,NA
OTU1627,Cryptista,Katablepharidophyta,NA,NA,NA,NA,NA
OTU1629,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU163,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1630,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1631,NA,NA,NA,NA,NA,NA,NA
OTU1632,NA,NA,NA,NA,NA,NA,NA
OTU1633,Fungi,Ascomycota,Laboulbeniomycetes,NA,NA,NA,NA
OTU1634,NA,NA,NA,NA,NA,NA,NA
OTU1635,NA,NA,NA,NA,NA,NA,NA
OTU1636,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1637,NA,NA,NA,NA,NA,NA,NA
OTU1638,Alveolata,Ciliophora,Spirotrichea,Urostylida,NA,NA,NA
OTU1639,NA,NA,NA,NA,NA,NA,NA
OTU164,NA,NA,NA,NA,NA,NA,NA
OTU1640,Metazoa,Nematoda,Chromadorea,Rhabditida,Rhabdiasidae,Entomelas,NA
OTU1641,Fungi,Ascomycota,GS37,NA,NA,NA,NA
OTU1642,NA,NA,NA,NA,NA,NA,NA
OTU1643,NA,NA,NA,NA,NA,NA,NA
OTU1645,Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,NA
OTU1646,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma_vindobonense
OTU1647,Metazoa,Nematoda,Chromadorea,Rhabditida,Aphelenchoididae,Robustodorus,NA
OTU1648,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU1649,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Cosmospora,NA
OTU1650,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU1651,NA,NA,NA,NA,NA,NA,NA
OTU1652,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,NA,NA
OTU1653,NA,NA,NA,NA,NA,NA,NA
OTU1654,NA,NA,NA,NA,NA,NA,NA
OTU1655,Fungi,Basidiomycota,Geminibasidiomycetes,Geminibasidiales,Geminibasidiaceae,Geminibasidium,NA
OTU1656,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,NA,NA
OTU1657,NA,NA,NA,NA,NA,NA,NA
OTU1658,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU166,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Hymenoscyphus,Hymenoscyphus_menthae
OTU1660,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Nectria,NA
OTU1661,NA,NA,NA,NA,NA,NA,NA
OTU1663,NA,NA,NA,NA,NA,NA,NA
